"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",MissppRS,IRR,hi,3.55673,4.37285,4.59107,4.72399,4.85981,4.7473,4.5582,4.40338,4.27853,4.27249,4.24448,4.31004,4.30739,4.30988,4.24795,4.2084,4.18954,4.18,4.16135,4.12772,4.09617,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",MissppRS,IRR,lo,3.55673,4.37285,4.59107,4.72399,4.78023,4.71673,4.6157,4.53493,4.47442,4.465,4.44408,4.43889,4.402,4.36671,4.31164,4.26695,4.23218,4.19823,4.15816,4.10507,4.05655,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",MissppRS,RFD,hi,8.52712,10.4837,11.0069,11.3256,12.1567,12.3596,12.3194,12.5005,12.716,13.2618,13.7117,13.9566,13.967,13.9959,13.799,13.679,13.6302,13.6151,13.5695,13.4749,13.3865,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",MissppRS,RFD,lo,8.52712,10.4837,11.0069,11.3256,11.5852,11.5459,11.4098,11.3507,11.3293,11.4028,11.4352,11.3928,11.2852,11.1804,11.0442,10.9293,10.8353,10.7399,10.6305,10.489,10.3607,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",NelsonR,IRR,hi,0.0498374,0.061273,0.0643306,0.0659413,0.068166,0.0666448,0.0640147,0.0610897,0.0591616,0.0585755,0.0576288,0.0581962,0.0579399,0.0578054,0.0568513,0.0562431,0.0559415,0.0556856,0.0553809,0.0549679,0.0546339,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",NelsonR,IRR,lo,0.0498374,0.061273,0.0643306,0.0659413,0.0666316,0.0655237,0.0638428,0.0618948,0.0606486,0.0599383,0.0590635,0.0586774,0.0579629,0.0573257,0.0564741,0.0557974,0.0552827,0.0547409,0.0541832,0.0535469,0.053017,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",NelsonR,RFD,hi,7.25966,8.92543,9.37083,9.60545,10.1849,10.1966,10.0098,9.80048,9.72148,9.85517,9.90956,10.0198,9.98236,9.96679,9.8024,9.69997,9.6525,9.61426,9.56785,9.50317,9.45281,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",NelsonR,RFD,lo,7.25966,8.92543,9.37083,9.60545,9.76906,9.66414,9.47067,9.24557,9.11828,9.05999,8.9727,8.90298,8.78993,8.6883,8.56153,8.45939,8.38031,8.29659,8.2114,8.11529,8.0365,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",OhioR,IRR,hi,0.115728,0.142282,0.149383,0.149633,0.155416,0.152907,0.147918,0.14424,0.141731,0.142995,0.14299,0.145702,0.146168,0.146724,0.145057,0.144169,0.143993,0.144211,0.144244,0.14406,0.143822,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",OhioR,IRR,lo,0.115728,0.142282,0.149383,0.149633,0.152765,0.151695,0.149436,0.148076,0.147613,0.148687,0.148889,0.149196,0.148484,0.147728,0.146273,0.145185,0.144438,0.143786,0.143048,0.142154,0.141286,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",OhioR,RFD,hi,17.6015,21.6403,22.7202,22.7582,24.6402,25.2021,25.2778,25.8567,26.5612,27.9663,29.083,29.6979,29.8232,29.9705,29.626,29.4511,29.4313,29.4996,29.5284,29.5124,29.4845,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",OhioR,RFD,lo,17.6015,21.6403,22.7202,22.7582,23.4818,23.5437,23.4131,23.4813,23.669,24.0395,24.2487,24.2367,24.0917,23.9365,23.7076,23.5278,23.3935,23.2675,23.1305,22.9706,22.818,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",RioGrande,IRR,hi,0.0119699,0.0147165,0.0154508,0.0163598,0.0168155,0.0162893,0.0154754,0.0145467,0.0137863,0.0135306,0.0131865,0.0135676,0.0136898,0.0138352,0.0137034,0.013655,0.0136801,0.0137452,0.0137807,0.013783,0.0137679,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",RioGrande,IRR,lo,0.0119699,0.0147165,0.0154508,0.0163598,0.0165646,0.0162392,0.0157424,0.0151575,0.0146724,0.0144822,0.0142365,0.0144237,0.0144501,0.0144861,0.0143726,0.0143071,0.014283,0.0142751,0.0142446,0.0141854,0.0141153,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",RioGrande,RFD,hi,0.00183011,0.00225,0.0023623,0.0025012,0.0026176,0.00258024,0.002491,0.00239376,0.0023173,0.0023218,0.00230828,0.00237805,0.00240102,0.00242763,0.00240395,0.00239501,0.00239892,0.00240964,0.00241443,0.0024126,0.00240663,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",RioGrande,RFD,lo,0.00183011,0.00225,0.0023623,0.0025012,0.00254443,0.00250608,0.00244073,0.00236575,0.00230524,0.0022885,0.00226258,0.00228984,0.00229238,0.00229589,0.00227725,0.00226554,0.00225969,0.00225568,0.00224761,0.00223436,0.00221861,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",TennR,IRR,hi,0.00244222,0.0030026,0.0031524,0.0033379,0.00350248,0.00346758,0.00336084,0.0032919,0.00324091,0.00329456,0.00331972,0.0034067,0.00343061,0.0034607,0.00342292,0.00340726,0.0034122,0.00342968,0.00344257,0.0034507,0.00345834,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",TennR,IRR,lo,0.00244222,0.0030026,0.0031524,0.0033379,0.00344267,0.0034399,0.00339501,0.00337895,0.00337475,0.00342492,0.00345575,0.00348741,0.00348389,0.00348325,0.00345038,0.00342998,0.00342138,0.00341819,0.00341262,0.0034036,0.00339591,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",TennR,RFD,hi,0.717103,0.881647,0.925643,0.980095,1.072,1.10333,1.10875,1.13919,1.1725,1.24388,1.30347,1.34048,1.35129,1.36473,1.34969,1.34385,1.34659,1.35465,1.36084,1.36516,1.36929,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",TennR,RFD,lo,0.717103,0.881647,0.925643,0.980095,1.0216,1.03069,1.02688,1.03441,1.04464,1.06899,1.08652,1.09368,1.09128,1.08962,1.07967,1.07316,1.06991,1.06802,1.06553,1.06209,1.05922,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",TexasCst,IRR,hi,0.250285,0.307714,0.32307,0.342075,0.35173,0.34044,0.322385,0.304262,0.290959,0.286577,0.280055,0.28574,0.286198,0.287044,0.282542,0.279669,0.278279,0.277151,0.275303,0.27254,0.269498,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",TexasCst,IRR,lo,0.250285,0.307714,0.32307,0.342075,0.346452,0.339209,0.327753,0.31658,0.308938,0.305745,0.301113,0.30244,0.300692,0.299104,0.294915,0.29161,0.289138,0.286442,0.283191,0.279134,0.274952,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",TexasCst,RFD,hi,0.37481,0.460812,0.483808,0.512268,0.540928,0.536759,0.520345,0.508089,0.501746,0.509643,0.512955,0.524337,0.525766,0.527985,0.519885,0.514922,0.512829,0.511331,0.508511,0.504029,0.49905,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",TexasCst,RFD,lo,0.37481,0.460812,0.483808,0.512268,0.52241,0.514832,0.500732,0.4884,0.481168,0.480019,0.476467,0.477922,0.474913,0.472137,0.465713,0.460569,0.456647,0.452318,0.447176,0.440823,0.434347,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",UsaColoRN,IRR,hi,0.00707646,0.00870019,0.0091344,0.00967169,0.0114667,0.0125398,0.0133567,0.0129388,0.0127434,0.0128171,0.0127611,0.0130389,0.0130463,0.0130422,0.0128005,0.0126277,0.0124931,0.0123102,0.0120704,0.0117543,0.0113706,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",UsaColoRN,IRR,lo,0.00707646,0.00870019,0.0091344,0.00967169,0.0105385,0.0109795,0.0112724,0.0110331,0.0108889,0.0108522,0.0107593,0.0107899,0.0106986,0.0105881,0.0104161,0.01026,0.0101047,0.00991181,0.00967751,0.00938998,0.00905459,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",UsaColoRN,RFD,hi,0.00512774,0.0063044,0.006619,0.0070083,0.00821266,0.00888951,0.00938156,0.00905635,0.00889458,0.00892013,0.00885664,0.00905121,0.00906143,0.00906535,0.00890416,0.00879199,0.00870786,0.00859239,0.00844004,0.00823767,0.00799158,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",UsaColoRN,RFD,lo,0.00512774,0.0063044,0.006619,0.0070083,0.0076163,0.00792086,0.00812155,0.00794217,0.00783464,0.00780661,0.0077381,0.00776683,0.00770795,0.00763677,0.0075179,0.00741234,0.00730937,0.00718109,0.00702494,0.00683258,0.00660814,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",UsaColoRS,IRR,hi,0.00143811,0.0026723,0.0028057,0.0029707,0.00355701,0.00391536,0.00419879,0.00407946,0.00404335,0.00408985,0.00409393,0.00420434,0.00423675,0.00427357,0.00422342,0.00420285,0.00420358,0.00419666,0.00418177,0.00414963,0.00411372,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",UsaColoRS,IRR,lo,0.00143811,0.0026723,0.0028057,0.0029707,0.00326485,0.00342086,0.0035323,0.00346814,0.00344142,0.00344829,0.00343836,0.00346673,0.00346285,0.00345895,0.00342744,0.00340651,0.00339265,0.00337348,0.00334881,0.00331266,0.00327507,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",UsaColoRS,RFD,hi,3.20E-05,5.94E-05,6.24E-05,6.60E-05,7.44E-05,7.75E-05,7.90E-05,7.57E-05,7.39E-05,7.37E-05,7.28E-05,7.47E-05,7.53E-05,7.60E-05,7.52E-05,7.49E-05,7.49E-05,7.49E-05,7.48E-05,7.43E-05,7.39E-05,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",UsaColoRS,RFD,lo,3.20E-05,5.94E-05,6.24E-05,6.60E-05,7.15E-05,7.41E-05,7.57E-05,7.40E-05,7.32E-05,7.31E-05,7.27E-05,7.34E-05,7.35E-05,7.35E-05,7.29E-05,7.25E-05,7.23E-05,7.20E-05,7.17E-05,7.10E-05,7.04E-05,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",UsaCstE,IRR,hi,0.0836492,0.102843,0.107975,0.114327,0.118753,0.11667,0.112413,0.109094,0.106654,0.107494,0.10744,0.109292,0.109185,0.10916,0.107427,0.10633,0.105779,0.105506,0.104989,0.104177,0.103217,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",UsaCstE,IRR,lo,0.0836492,0.102843,0.107975,0.114327,0.116725,0.115741,0.113559,0.112028,0.111107,0.111796,0.111892,0.111932,0.110933,0.109924,0.108341,0.10709,0.106115,0.105204,0.104128,0.102807,0.101406,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",UsaCstE,RFD,hi,2.59162,3.18628,3.34528,3.54207,3.83294,3.91478,3.91089,3.98122,4.06658,4.27464,4.44318,4.52941,4.52972,4.53395,4.46155,4.41713,4.39688,4.38937,4.37151,4.34132,4.30497,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",UsaCstE,RFD,lo,2.59162,3.18628,3.34528,3.54207,3.65432,3.65869,3.62377,3.61838,3.62826,3.68084,3.71118,3.70317,3.6658,3.62768,3.57661,3.53494,3.501,3.46815,3.43038,3.385,3.33755,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",UsaCstNE,IRR,hi,8.10E-06,9.90E-06,1.04E-05,1.10E-05,1.14E-05,1.11E-05,1.05E-05,9.88E-06,9.50E-06,9.29E-06,8.99E-06,9.12E-06,9.11E-06,9.11E-06,8.97E-06,8.89E-06,8.85E-06,8.80E-06,8.75E-06,8.69E-06,8.62E-06,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",UsaCstNE,IRR,lo,8.10E-06,9.90E-06,1.04E-05,1.10E-05,1.12E-05,1.10E-05,1.07E-05,1.04E-05,1.02E-05,1.01E-05,9.90E-06,9.91E-06,9.83E-06,9.76E-06,9.62E-06,9.53E-06,9.46E-06,9.38E-06,9.30E-06,9.21E-06,9.12E-06,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",UsaCstNE,RFD,hi,0.00764736,0.00940209,0.0098713,0.010452,0.0112377,0.0112242,0.0110084,0.0107711,0.0107837,0.0109605,0.0110045,0.0111789,0.0111688,0.0111759,0.0109899,0.0108868,0.0108454,0.010778,0.0107054,0.0106086,0.0105141,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",UsaCstNE,RFD,lo,0.00764736,0.00940209,0.0098713,0.010452,0.0107661,0.010661,0.0104514,0.010225,0.0101536,0.0101497,0.0100811,0.0100708,0.00998018,0.00989673,0.00975371,0.00964904,0.00957323,0.00947929,0.00938288,0.00927137,0.00916573,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",UsaCstSE,IRR,hi,0.446848,0.549379,0.576795,0.610725,0.634075,0.621353,0.597318,0.574096,0.556558,0.556221,0.551951,0.564917,0.568057,0.572287,0.565953,0.563205,0.563809,0.566258,0.567985,0.568405,0.56982,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",UsaCstSE,IRR,lo,0.446848,0.549379,0.576795,0.610725,0.624401,0.618856,0.606721,0.59649,0.589749,0.591879,0.591326,0.595595,0.594339,0.593677,0.587974,0.58437,0.582786,0.582,0.580822,0.578526,0.577535,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",UsaCstSE,RFD,hi,6.41581,7.88795,8.28158,8.76875,9.42974,9.555,9.47246,9.53317,9.64335,10.041,10.3503,10.6159,10.687,10.7803,10.6615,10.6142,10.6341,10.692,10.7369,10.7582,10.7997,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",UsaCstSE,RFD,lo,6.41581,7.88795,8.28158,8.76875,9.04651,9.04331,8.94047,8.90056,8.90429,9.02298,9.09558,9.1427,9.11562,9.097,9.01344,8.95906,8.9331,8.91775,8.89814,8.86316,8.85044,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",UsaPacNW,IRR,hi,0.0413336,0.0508179,0.0533539,0.0564925,0.0654931,0.0695828,0.072353,0.0694969,0.0688916,0.0688833,0.0681525,0.069298,0.0694127,0.0696614,0.0686702,0.0682323,0.0681876,0.0678436,0.0675375,0.0670976,0.0667897,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",UsaPacNW,IRR,lo,0.0413336,0.0508179,0.0533539,0.0564925,0.0602178,0.0611972,0.0614777,0.0596487,0.0589603,0.0584512,0.0576669,0.0576497,0.0572665,0.0569445,0.0562823,0.0558462,0.0555757,0.0551623,0.0547755,0.0543209,0.0539895,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",UsaPacNW,RFD,hi,0.0497275,0.0611378,0.0641888,0.0679647,0.0745184,0.0752381,0.0747138,0.0715538,0.0707562,0.0705516,0.0695908,0.0706955,0.0707817,0.0710018,0.0700018,0.0695512,0.0694916,0.0691338,0.0688147,0.0683624,0.0680462,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",UsaPacNW,RFD,lo,0.0497275,0.0611378,0.0641888,0.0679647,0.0714901,0.071878,0.0715581,0.0693204,0.0684938,0.067904,0.0669581,0.0670226,0.0666194,0.0662919,0.0655085,0.0650085,0.0647155,0.0642472,0.0638107,0.0632919,0.0629158,thous km2

